SAX1,SAX2,SAX3,TAXX,TAXY,TAXZ
5.66525091757e-42,2.26610036703e-41,2.26610036703e-41,1.50055844152e-08,2.39135156024e-09,5.11650834314e-10
4.27667151527e-42,1.71066860611e-41,1.71066860611e-41,1.6910092087e-08,2.4980934501e-09,6.27615825798e-10
3.20346179963e-43,1.28138471985e-42,1.28138471985e-42,1.88005687721e-08,2.58031278811e-09,7.81133340629e-10
1.31179192095e-42,5.2471676838e-42,5.2471676838e-42,2.05581844787e-08,2.62539292412e-09,9.73788444193e-10
4.17598448095e-42,1.67039379238e-41,1.67039379238e-41,2.20813659185e-08,2.63492688753e-09,1.20435115332e-09
2.77645233486e-42,1.11058093394e-41,1.11058093394e-41,2.32548520241e-08,2.62237018952e-09,1.45436696642e-09
1.13598319584e-43,4.54393278335e-43,4.54393278335e-43,2.39311725097e-08,2.60004148889e-09,1.6825964333e-09
1.1818643204e-42,4.72745728158e-42,4.72745728158e-42,2.39781334229e-08,2.56854027198e-09,1.8463271339e-09
3.09898649772e-42,1.23959459909e-41,1.23959459909e-41,2.33546356394e-08,2.51419026498e-09,1.92504203169e-09
1.80540976134e-42,7.22163904536e-42,7.22163904536e-42,2.21364222311e-08,2.41584212549e-09,1.92069574522e-09
2.7218049936e-44,1.08872199744e-43,1.08872199744e-43,2.04744672135e-08,2.26069208051e-09,1.84681537013e-09
1.04795697202e-42,4.1918278881e-42,4.1918278881e-42,1.8537383919e-08,2.05919690457e-09,1.72583912119e-09
2.31154408429e-42,9.24617633715e-42,9.24617633715e-42,1.64819544585e-08,1.8427859366e-09,1.58818311706e-09
1.17145087414e-42,4.68580349656e-42,4.68580349656e-42,1.4447293451e-08,1.64238118757e-09,1.46268100026e-09
1.26339217711e-45,5.05356870844e-45,5.05356870844e-45,1.25499329903e-08,1.46787687116e-09,1.36738800029e-09
9.18294838026e-43,3.6731793521e-42,3.6731793521e-42,1.08748753297e-08,1.30868740546e-09,1.30971293087e-09
1.73049016705e-42,6.92196066822e-42,6.92196066822e-42,9.47191903741e-09,1.15193410319e-09,1.2887910653e-09
7.55350391061e-43,3.02140156424e-42,3.02140156424e-42,8.36186686745e-09,9.97828994266e-10,1.29534775742e-09
3.79298786813e-45,1.51719514725e-44,1.51719514725e-44,7.5484548467e-09,8.59446223257e-10,1.31699067853e-09
7.97367992698e-43,3.18947197079e-42,3.18947197079e-42,7.0298430528e-09,7.51912330316e-10,1.34985172796e-09
1.29845208819e-42,5.19380835277e-42,5.19380835277e-42,6.80527469288e-09,6.82950601076e-10,1.40276817083e-09
4.81708712495e-43,1.92683484998e-42,1.92683484998e-42,6.87400431366e-09,6.50741024473e-10,1.4878792791e-09
1.79579117752e-44,7.18316471009e-44,7.18316471009e-44,7.22538653011e-09,6.47332485648e-10,1.60992419399e-09
6.87316048017e-43,2.74926419207e-42,2.74926419207e-42,7.82330673942e-09,6.63294968486e-10,1.76455989319e-09
9.75221965981e-43,3.90088786393e-42,3.90088786393e-42,8.59473530208e-09,6.91041232807e-10,1.94039749596e-09
3.02065238131e-43,1.20826095252e-42,1.20826095252e-42,9.434533698e-09,7.26820290309e-10,2.11841241117e-09
3.51075993557e-44,1.40430397423e-43,1.40430397423e-43,1.02286681733e-08,7.7192469839e-10,2.2736033619e-09
5.88841041262e-43,2.35536416505e-42,2.35536416505e-42,1.08811811853e-08,8.31919634385e-10,2.38366889765e-09
7.32221340339e-43,2.92888536135e-42,2.92888536135e-42,1.13262324432e-08,9.12084550099e-10,2.43809522333e-09
1.84840325505e-43,7.39361302019e-43,7.39361302019e-43,1.15232344575e-08,1.01048990689e-09,2.43891419739e-09
5.10482735629e-44,2.04193094252e-43,2.04193094252e-43,1.14506649795e-08,1.1140618228e-09,2.39486352227e-09
5.01796420137e-43,2.00718568055e-42,2.00718568055e-42,1.11096933673e-08,1.20184896506e-09,2.31701255416e-09
5.48879761476e-43,2.1955190459e-42,2.1955190459e-42,1.05299929993e-08,1.25361880884e-09,2.21839627404e-09
1.09214195992e-43,4.36856783967e-43,4.36856783967e-43,9.76475603495e-09,1.25758746806e-09,2.11306564123e-09
6.39885008272e-44,2.55954003309e-43,2.55954003309e-43,8.87685750491e-09,1.21302961108e-09,2.01112473893e-09
4.25560979234e-43,1.70224391693e-42,1.70224391693e-42,7.92996436265e-09,1.12848120215e-09,1.91316053114e-09
4.10222726308e-43,1.64089090523e-42,1.64089090523e-42,6.98936471352e-09,1.01842052467e-09,1.81071749101e-09
6.13291846318e-44,2.45316738527e-43,2.45316738527e-43,6.12130925325e-09,8.99853897126e-10,1.69431041488e-09
7.34033701402e-44,2.93613480561e-43,2.93613480561e-43,5.38069839226e-09,7.88828192811e-10,1.56222309553e-09
3.59272643525e-43,1.4370905741e-42,1.4370905741e-42,4.79395606873e-09,6.97506959875e-10,1.4223210578e-09
3.05238699296e-43,1.22095479718e-42,1.22095479718e-42,4.35334840626e-09,6.33030155707e-10,1.28711927463e-09
3.1892269452e-44,1.27569077808e-43,1.27569077808e-43,4.02842175475e-09,5.98053404459e-10,1.16870794422e-09
7.94058134162e-44,3.17623253665e-43,3.17623253665e-43,3.78391313622e-09,5.91336689226e-10,1.076846672e-09
3.01971948211e-43,1.20788779285e-42,1.20788779285e-42,3.59094536439e-09,6.07589907718e-10,1.01750086848e-09
2.25756985285e-43,9.03027941142e-43,9.03027941142e-43,3.42926613346e-09,6.38029347624e-10,9.90374817624e-10
1.4637805273e-44,5.8551221092e-44,5.8551221092e-44,3.2869328225e-09,6.7329007402e-10,9.89136977358e-10
8.24007887798e-44,3.29603155119e-43,3.29603155119e-43,3.16147065675e-09,7.0761135547e-10,1.00677777983e-09
2.52687826516e-43,1.01075130606e-42,1.01075130606e-42,3.0599351277e-09,7.40919582815e-10,1.04170598362e-09
1.65666041117e-43,6.6266416447e-43,6.6266416447e-43,2.99414024163e-09,7.76799906595e-10,1.09819957794e-09
5.32792231942e-45,2.13116892777e-44,2.13116892777e-44,2.97186110128e-09,8.18174944752e-10,1.18092218888e-09
8.28982374612e-44,3.31592949845e-43,3.31592949845e-43,2.98887720565e-09,8.64561012442e-10,1.28930438376e-09
2.1048683983e-43,8.41947359319e-43,8.41947359319e-43,3.02667468718e-09,9.12833121649e-10,1.41658333318e-09
1.20362063062e-43,4.81448252247e-43,4.81448252247e-43,3.05762287785e-09,9.5982447201e-10,1.55244610199e-09
1.09432488397e-45,4.37729953586e-45,4.37729953586e-45,3.05562104459e-09,1.00387006885e-09,1.68467687798e-09
8.14153166082e-44,3.25661266433e-43,3.25661266433e-43,3.00686017909e-09,1.04452216526e-09,1.79792045372e-09
1.7449947012e-43,6.97997880479e-43,6.97997880479e-43,2.91418205749e-09,1.08188842318e-09,1.8734549986e-09
8.63554877642e-44,3.45421951057e-43,3.45421951057e-43,2.79159632029e-09,1.11640428457e-09,1.89496023809e-09
0.0,0.0,0.0,2.65234450798e-09,1.1479452072e-09,1.85842415208e-09
7.84286235596e-44,3.13714494238e-43,3.13714494238e-43,2.49961240387e-09,1.17378774309e-09,1.77711138176e-09
1.43932216601e-43,5.75728866403e-43,5.75728866403e-43,2.32755261447e-09,1.18771924137e-09,1.67510396465e-09
6.09871668728e-44,2.43948667491e-43,2.43948667491e-43,2.13127632536e-09,1.18285277188e-09,1.57368502307e-09
7.44441947888e-46,2.97776779155e-45,2.97776779155e-45,1.91588711551e-09,1.15665237275e-09,1.48135911849e-09
7.43540715747e-44,2.97416286299e-43,2.97416286299e-43,1.69569001982e-09,1.11333109492e-09,1.3938922052e-09
1.18071085794e-43,4.72284343176e-43,4.72284343176e-43,1.48492772361e-09,1.06118115925e-09,1.3019342961e-09
4.22216135345e-44,1.68886454138e-43,1.68886454138e-43,1.28978267473e-09,1.00782628702e-09,1.19951701644e-09
2.46365724595e-45,9.8546289838e-45,9.8546289838e-45,1.10892319653e-09,9.5791523864e-10,1.0881897224e-09
6.95416841755e-44,2.78166736702e-43,2.78166736702e-43,9.40203755034e-10,9.14026409878e-10,9.75408379135e-10
9.62800304357e-44,3.85120121743e-43,3.85120121743e-43,7.85560254415e-10,8.78071549537e-10,8.69732532042e-10
2.84950056214e-44,1.13980022486e-43,1.13980022486e-43,6.49852907134e-10,8.51330430684e-10,7.77243864717e-10
4.59344455387e-45,1.83737782155e-44,1.83737782155e-44,5.36638935209e-10,8.33995088721e-10,7.01338594072e-10
6.42780687481e-44,2.57112274992e-43,2.57112274992e-43,4.46319674216e-10,8.25635767972e-10,6.43950969142e-10
7.79965826039e-44,3.11986330415e-43,3.11986330415e-43,3.78287264072e-10,8.26318959667e-10,6.055419658e-10
1.86024897653e-44,7.44099590613e-44,7.44099590613e-44,3.337754914e-10,8.37019391221e-10,5.84219919434e-10
6.77533229673e-45,2.71013291869e-44,2.71013291869e-44,3.15372799552e-10,8.58661944684e-10,5.75982623217e-10
5.87924893125e-44,2.3516995725e-43,2.3516995725e-43,3.22955948685e-10,8.90484623589e-10,5.76117365105e-10
6.27260834498e-44,2.50904333799e-43,2.50904333799e-43,3.49968617817e-10,9.2914833729e-10,5.80177645235e-10
1.16139622132e-44,4.6455848853e-44,4.6455848853e-44,3.84133295599e-10,9.69595863484e-10,5.84283222297e-10
8.7915298343e-45,3.51661193372e-44,3.51661193372e-44,4.12695505872e-10,1.00717356088e-09,5.85871282516e-10
5.32642802152e-44,2.13057120861e-43,2.13057120861e-43,4.28276580124e-10,1.03916689685e-09,5.84863723141e-10
5.00353706798e-44,2.00141482719e-43,2.00141482719e-43,4.31159945002e-10,1.06442030639e-09,5.83682799364e-10
6.81066771062e-45,2.72426708425e-44,2.72426708425e-44,4.26983251254e-10,1.08200746817e-09,5.85319504244e-10
1.05197689339e-44,4.20790757357e-44,4.20790757357e-44,4.22076016078e-10,1.09122422286e-09,5.90605996966e-10
4.78303917935e-44,1.91321567174e-43,1.91321567174e-43,4.19723723871e-10,1.09337459753e-09,5.96621984641e-10
3.95464386464e-44,1.58185754586e-43,1.58185754586e-43,4.19422511447e-10,1.09282301443e-09,5.97525367262e-10
3.6371445704e-45,1.45485782816e-44,1.45485782816e-44,4.18836825792e-10,1.09467716546e-09,5.87686981631e-10
1.1901877116e-44,4.76075084639e-44,4.76075084639e-44,4.16212146231e-10,1.10016017811e-09,5.65177848493e-10
4.25924597059e-44,1.70369838824e-43,1.70369838824e-43,4.1100165883e-10,1.10418032716e-09,5.32820666801e-10
3.09303656093e-44,1.23721462437e-43,1.23721462437e-43,4.02600982747e-10,1.09834010975e-09,4.95874970616e-10
1.66457094997e-45,6.65828379989e-45,6.65828379989e-45,3.89218756762e-10,1.0773152089e-09,4.58614322759e-10
1.29218894688e-44,5.16875578752e-44,5.16875578752e-44,3.68707484247e-10,1.04276152356e-09,4.2284435259e-10
3.76231289523e-44,1.50492515809e-43,1.50492515809e-43,3.40945106111e-10,1.00103525856e-09,3.88902597834e-10
2.39016639677e-44,9.56066558709e-44,9.56066558709e-44,3.09611622204e-10,9.57057407446e-10,3.57214595091e-10
5.62643804623e-46,2.25057521849e-45,2.25057521849e-45,2.81622970947e-10,9.10288872905e-10,3.28746129085e-10
1.35908207648e-44,5.43632830593e-44,5.43632830593e-44,2.64399144927e-10,8.56343936916e-10,3.04428565039e-10
3.29715507053e-44,1.31886202821e-43,1.31886202821e-43,2.62809004352e-10,7.92172828865e-10,2.84452002185e-10
1.82131230235e-44,7.28524920941e-44,7.28524920941e-44,2.77817655199e-10,7.19842433417e-10,2.68035709502e-10
7.78879126664e-47,3.11551650665e-46,3.11551650665e-46,3.07395287227e-10,6.46040917277e-10,2.53911647668e-10
1.39361081304e-44,5.57444325218e-44,5.57444325218e-44,3.48216853434e-10,5.78557310998e-10,2.41404139444e-10
2.86680689159e-44,1.14672275664e-43,1.14672275664e-43,3.96037215932e-10,5.22996703254e-10,2.31409093131e-10
1.36511615371e-44,5.46046461483e-44,5.46046461483e-44,4.44363634929e-10,4.81808760241e-10,2.26325031805e-10
1.68420711254e-47,6.73682845016e-47,6.73682845016e-47,4.83567950769e-10,4.55331635749e-10,2.28647105275e-10
1.39943396591e-44,5.59773586364e-44,5.59773586364e-44,5.02932045642e-10,4.43250170901e-10,2.39030176383e-10
2.47281617923e-44,9.89126471692e-44,9.89126471692e-44,4.95414276452e-10,4.45200396933e-10,2.551691302e-10
1.00316766853e-44,4.01267067411e-44,4.01267067411e-44,4.61774987655e-10,4.60309703269e-10,2.72383552635e-10
2.32967331381e-46,9.31869325525e-46,9.31869325525e-46,4.10545590423e-10,4.86192435005e-10,2.85627422248e-10
1.38062998316e-44,5.52251993263e-44,5.52251993263e-44,3.53598104721e-10,5.18092628078e-10,2.91582738962e-10
2.1155722782e-44,8.46228911279e-44,8.46228911279e-44,3.0062542936e-10,5.488530239e-10,2.89450144322e-10
7.19635918477e-45,2.87854367391e-44,2.87854367391e-44,2.56291074177e-10,5.70244471242e-10,2.80172456802e-10
6.16412198931e-46,2.46564879572e-45,2.46564879572e-45,2.21022531925e-10,5.75482982763e-10,2.65088593035e-10
1.34136498831e-44,5.36545995326e-44,5.36545995326e-44,1.93421947428e-10,5.61646673786e-10,2.45225330657e-10
1.79457695774e-44,7.17830783094e-44,7.17830783094e-44,1.71831931283e-10,5.30398474538e-10,2.2156928101e-10
5.00943615318e-45,2.00377446127e-44,2.00377446127e-44,1.54507651945e-10,4.86693049703e-10,1.95705155006e-10
1.08598278219e-45,4.34393112878e-45,4.34393112878e-45,1.39617142994e-10,4.36786821131e-10,1.6996662924e-10
1.28567612262e-44,5.1427044905e-44,5.1427044905e-44,1.26080481806e-10,3.86936891698e-10,1.46783435505e-10
1.50866654348e-44,6.03466617391e-44,6.03466617391e-44,1.14629322964e-10,3.42735203043e-10,1.27733126504e-10
3.3548003914e-45,1.34192015656e-44,1.34192015656e-44,1.07492581942e-10,3.08213181723e-10,1.13172672865e-10
1.58282346741e-45,6.33129386964e-45,6.33129386964e-45,1.06157369765e-10,2.84784304668e-10,1.02775077801e-10
1.21733600883e-44,4.86934403532e-44,4.86934403532e-44,1.08908094127e-10,2.71179762806e-10,9.63433526655e-11
1.25619291246e-44,5.02477164986e-44,5.02477164986e-44,1.1085786678e-10,2.64882363222e-10,9.40445421301e-11
2.13348509339e-45,8.53394037356e-45,8.53394037356e-45,1.07295060617e-10,2.63878260798e-10,9.5986109166e-11
2.06543102211e-45,8.26172408843e-45,8.26172408843e-45,9.77705997228e-11,2.67132316448e-10,1.01798964123e-10
1.13977401217e-44,4.55909604867e-44,4.55909604867e-44,8.70395553288e-11,2.73636221781e-10,1.10654812442e-10
1.03517004917e-44,4.14068019668e-44,4.14068019668e-44,8.15944660329e-11,2.81332734975e-10,1.21399881467e-10
1.26144506261e-45,5.04578025044e-45,5.04578025044e-45,8.46492030143e-11,2.87077485044e-10,1.32349007715e-10
2.50571293125e-45,1.0022851725e-44,1.0022851725e-44,9.38120978933e-11,2.8761824844e-10,1.40929195398e-10
1.05603695491e-44,4.22414781965e-44,4.22414781965e-44,1.03098075296e-10,2.80824525331e-10,1.43893978585e-10
8.43391928657e-45,3.37356771463e-44,3.37356771463e-44,1.07285157529e-10,2.66490967242e-10,1.38521180278e-10
6.67608567325e-46,2.6704342693e-45,2.6704342693e-45,1.05292355993e-10,2.46385786817e-10,1.24313029923e-10
2.88586700668e-45,1.15434680267e-44,1.15434680267e-44,1.00626340757e-10,2.23520868376e-10,1.04092112548e-10
9.68776900026e-45,3.8751076001e-44,3.8751076001e-44,9.9078134287e-11,2.01023290201e-10,8.35992896523e-11
6.78526622655e-45,2.71410649062e-44,2.71410649062e-44,1.05221997549e-10,1.81298959626e-10,6.95598806359e-11
2.92167365891e-46,1.16866946356e-45,1.16866946356e-45,1.1967634963e-10,1.65925510151e-10,6.70176086045e-11
3.19590951319e-45,1.27836380528e-44,1.27836380528e-44,1.38649283918e-10,1.55992380073e-10,7.70830246734e-11
8.80257160683e-45,3.52102864273e-44,3.52102864273e-44,1.55995995907e-10,1.52186854385e-10,9.61422482377e-11
5.38190749254e-45,2.15276299702e-44,2.15276299702e-44,1.66405921003e-10,1.54286360754e-10,1.17123222731e-10
8.50759142409e-47,3.40303656963e-46,3.40303656963e-46,1.67628105925e-10,1.60467015115e-10,1.32514074636e-10
3.43171730036e-45,1.37268692014e-44,1.37268692014e-44,1.6055147269e-10,1.6722827034e-10,1.37694354761e-10
7.92370225937e-45,3.16948090375e-44,3.16948090375e-44,1.47730334035e-10,1.70414993099e-10,1.32683064972e-10
4.20007712882e-45,1.68003085153e-44,1.68003085153e-44,1.31972196239e-10,1.67006316636e-10,1.21339234724e-10
4.73409893895e-48,1.89363957558e-47,1.89363957558e-47,1.16009030798e-10,1.56607491664e-10,1.08780068381e-10
3.59347872319e-45,1.43739148928e-44,1.43739148928e-44,1.02791761334e-10,1.41576259033e-10,9.88386477623e-11
7.06663114081e-45,2.82665245633e-44,2.82665245633e-44,9.51841086841e-11,1.25643460601e-10,9.29832716027e-11
3.21652605451e-45,1.2866104218e-44,1.2866104218e-44,9.46161955087e-11,1.12047123753e-10,9.08385056951e-11
1.68309439472e-47,6.73237757887e-47,6.73237757887e-47,9.97424888546e-11,1.02460473263e-10,9.13953627041e-11
3.68447067296e-45,1.47378826918e-44,1.47378826918e-44,1.06638878931e-10,9.70782469326e-11,9.38229406229e-11
6.24366973393e-45,2.49746789357e-44,2.49746789357e-44,1.10857733142e-10,9.51775631851e-11,9.74338954223e-11
2.4088615364e-45,9.6354461456e-45,9.6354461456e-45,1.09891616494e-10,9.54382157191e-11,1.01222570109e-10
9.33295477256e-47,3.73318190903e-46,3.73318190903e-46,1.04141178341e-10,9.61032372039e-11,1.03732934198e-10
3.71009647347e-45,1.48403858939e-44,1.48403858939e-44,9.58710477634e-11,9.54723598625e-11,1.03541199651e-10
5.46428694776e-45,2.18571477911e-44,2.18571477911e-44,8.7423558656e-11,9.26873213365e-11,9.99209516429e-11
1.75579690929e-45,7.02318763715e-45,7.02318763715e-45,8.03003195459e-11,8.81016504424e-11,9.31073961925e-11
2.11576024587e-46,8.46304098348e-46,8.46304098348e-46,7.54236525908e-11,8.2742900435e-11,8.40613241214e-11
3.67713292775e-45,1.4708531711e-44,1.4708531711e-44,7.35570526622e-11,7.73006888831e-11,7.40706756268e-11
4.73542980744e-45,1.89417192298e-44,1.89417192298e-44,7.4976088312e-11,7.16050344348e-11,6.44521676139e-11
1.23732794244e-45,4.94931176975e-45,4.94931176975e-45,7.87157144348e-11,6.50808504353e-11,5.6310299532e-11
3.53517442313e-46,1.41406976925e-45,1.41406976925e-45,8.2480577226e-11,5.77254029985e-11,5.02601956854e-11
3.59314536648e-45,1.43725814659e-44,1.43725814659e-44,8.36962948309e-11,5.07047599279e-11,4.62286857748e-11
4.06183806702e-45,1.62473522681e-44,1.62473522681e-44,8.09787083506e-11,4.60158524246e-11,4.35488488957e-11
8.34849450377e-46,3.33939780151e-45,3.33939780151e-45,7.4882069979e-11,4.53843601247e-11,4.13779889315e-11
5.05015693954e-46,2.02006277581e-45,2.02006277581e-45,6.75079700162e-11,4.91064593927e-11,3.92024556834e-11
3.46603781537e-45,1.38641512615e-44,1.38641512615e-44,6.15017191321e-11,5.56213848981e-11,3.71327488695e-11
3.44634564097e-45,1.37853825639e-44,1.37853825639e-44,5.91600707722e-11,6.21995971745e-11,3.58693254118e-11
5.31223424555e-46,2.12489369822e-45,2.12489369822e-45,6.18591932573e-11,6.64134084875e-11,3.64053882056e-11
6.55245934306e-46,2.62098373722e-45,2.62098373722e-45,6.95951099408e-11,6.74406552062e-11,3.95534753388e-11
